"mon_first","id","firstpurchase","lastpurchase","purchases","monetary","f3m","m3m","r","lifetime","f_btts","bt","rfm_recency","rfm_frequency","rfm_monetary"
2020-07-01,978294,2020-02-10,2020-04-06,0,0.0,0,0.0,116,56,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,713514,2019-12-09,2020-04-06,0,0.0,0,0.0,116,119,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,2401794,2020-04-27,2020-04-27,0,0.0,0,0.0,95,0,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,3934080,2019-12-02,2020-04-27,0,0.0,0,0.0,95,147,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,4548162,2020-04-27,2020-04-27,0,0.0,0,0.0,95,0,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,3200448,2020-04-27,2020-04-27,0,0.0,0,0.0,95,0,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,709866,2020-04-27,2020-04-27,0,0.0,0,0.0,95,0,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,2408124,2020-04-27,2020-04-27,0,0.0,0,0.0,95,0,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,716574,2020-04-27,2020-04-27,0,0.0,0,0.0,95,0,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,3293448,2020-01-06,2020-04-27,0,0.0,0,0.0,95,112,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,3673422,2020-04-13,2020-04-27,0,0.0,0,0.0,95,14,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,1164054,2020-04-27,2020-04-27,0,0.0,0,0.0,95,0,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,3019500,2019-12-02,2020-04-27,0,0.0,0,0.0,95,147,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,813594,2020-04-27,2020-04-27,0,0.0,0,0.0,95,0,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,3743616,2020-04-20,2020-04-20,0,0.0,0,0.0,102,0,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,4112346,2019-12-16,2020-04-20,0,0.0,0,0.0,102,126,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,791400,2019-12-16,2020-04-20,0,0.0,0,0.0,102,126,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,702738,2020-01-13,2020-04-20,0,0.0,0,0.0,102,98,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,1170402,2020-04-20,2020-04-20,0,0.0,0,0.0,102,0,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,717924,2020-02-24,2020-04-20,0,0.0,0,0.0,102,56,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,703644,2019-12-02,2020-04-20,0,0.0,0,0.0,102,140,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,723192,2020-01-13,2020-04-13,0,0.0,0,0.0,109,91,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,4547880,2020-04-13,2020-04-13,0,0.0,0,0.0,109,0,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,1115994,2020-04-13,2020-04-13,0,0.0,0,0.0,109,0,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,4374066,2020-04-13,2020-04-13,0,0.0,0,0.0,109,0,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,4375152,2019-12-16,2020-04-13,0,0.0,0,0.0,109,119,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,3541314,2020-01-27,2020-04-06,0,0.0,0,0.0,116,70,"0-0-0","{neutral,neutral}",4,1,2
2020-07-01,706068,2019-12-02,2019-12-02,0,0.0,0,0.0,242,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,722280,2019-12-02,2019-12-02,0,0.0,0,0.0,242,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,2795022,2019-12-02,2019-12-02,0,0.0,0,0.0,242,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,1098912,2019-12-02,2019-12-02,0,0.0,0,0.0,242,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,838134,2019-12-02,2019-12-02,0,0.0,0,0.0,242,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,186105738,2019-12-02,2019-12-02,0,0.0,0,0.0,242,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,3509760,2019-12-02,2019-12-02,0,0.0,0,0.0,242,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,723822,2019-12-02,2019-12-02,0,0.0,0,0.0,242,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,3293202,2019-12-02,2019-12-02,0,0.0,0,0.0,242,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,4512378,2019-12-09,2019-12-09,0,0.0,0,0.0,235,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,709122,2019-12-09,2019-12-09,0,0.0,0,0.0,235,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,4525926,2019-12-09,2019-12-09,0,0.0,0,0.0,235,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,3295956,2019-12-09,2019-12-09,0,0.0,0,0.0,235,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,2402802,2019-12-09,2019-12-09,0,0.0,0,0.0,235,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,3296766,2019-12-09,2019-12-09,0,0.0,0,0.0,235,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,702216,2019-12-09,2019-12-09,0,0.0,0,0.0,235,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,963582,2019-12-09,2019-12-09,0,0.0,0,0.0,235,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,2525586,2019-12-09,2019-12-09,0,0.0,0,0.0,235,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,716196,2019-12-09,2019-12-09,0,0.0,0,0.0,235,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,3280842,2019-12-02,2019-12-09,0,0.0,0,0.0,235,7,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,3869526,2019-12-09,2019-12-09,0,0.0,0,0.0,235,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,711270,2019-12-09,2019-12-16,0,0.0,0,0.0,228,7,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,2431992,2019-12-16,2019-12-16,0,0.0,0,0.0,228,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,1141728,2019-12-16,2019-12-16,0,0.0,0,0.0,228,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,1063158,2019-12-16,2019-12-16,0,0.0,0,0.0,228,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,4503036,2019-12-16,2019-12-16,0,0.0,0,0.0,228,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,720036,2019-12-16,2019-12-16,0,0.0,0,0.0,228,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,186089724,2019-12-16,2019-12-16,0,0.0,0,0.0,228,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,2441478,2019-12-16,2019-12-16,0,0.0,0,0.0,228,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,2432016,2019-12-16,2019-12-16,0,0.0,0,0.0,228,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,3934794,2019-12-16,2019-12-16,0,0.0,0,0.0,228,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,2485002,2019-12-16,2019-12-16,0,0.0,0,0.0,228,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,722418,2019-12-23,2019-12-23,0,0.0,0,0.0,221,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,240217104,2019-12-23,2019-12-23,0,0.0,0,0.0,221,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,790392,2019-12-23,2019-12-23,0,0.0,0,0.0,221,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,2401416,2019-12-09,2019-12-23,0,0.0,0,0.0,221,14,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,4264932,2019-12-23,2019-12-23,0,0.0,0,0.0,221,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,3309156,2019-12-02,2019-12-23,0,0.0,0,0.0,221,21,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,3519420,2019-12-23,2019-12-23,0,0.0,0,0.0,221,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,966846,2019-12-02,2019-12-23,0,0.0,0,0.0,221,21,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,1121478,2019-12-23,2019-12-23,0,0.0,0,0.0,221,0,"0-0-0","{neutral,neutral}",5,1,2
2020-07-01,3780912,2019-12-16,2020-05-11,0,0.0,1,84.54,81,147,"1-0-0","{downgrade,neutral}",3,4,2
2020-07-01,3679380,2020-06-15,2020-06-15,0,0.0,1,137.04,46,0,"1-0",{downgrade},3,3,2
2020-07-01,712644,2019-12-16,2020-06-01,0,0.0,1,172.38,60,168,"0-1-0","{upgrade,downgrade}",3,3,2
2020-07-01,3293652,2020-05-04,2020-05-04,0,0.0,1,183.6,88,0,"1-0-0","{downgrade,neutral}",3,4,2
2020-07-01,1147026,2020-07-13,2020-07-13,1,269.46,1,269.46,18,0,"1",,2,3,2
2020-07-01,4060662,2019-12-09,2020-06-01,0,0.0,1,269.52,60,175,"0-1-0","{upgrade,downgrade}",3,3,2
2020-07-01,3282276,2020-03-23,2020-07-27,1,273.36,1,273.36,4,126,"0-0-1","{neutral,upgrade}",1,2,2
2020-07-01,723180,2019-12-09,2020-06-15,0,0.0,1,275.46,46,189,"0-1-0","{upgrade,downgrade}",3,3,2
2020-07-01,4255578,2020-05-18,2020-05-18,0,0.0,1,362.04,74,0,"1-0-0","{downgrade,neutral}",3,4,2
2020-07-01,3201114,2019-12-16,2020-06-01,0,0.0,1,364.44,60,168,"0-1-0","{upgrade,downgrade}",3,3,3
2020-07-01,706854,2019-12-09,2020-07-27,1,374.76,1,374.76,4,231,"0-0-1","{neutral,upgrade}",1,2,3
2020-07-01,3295332,2020-05-11,2020-05-11,0,0.0,1,383.4,81,0,"1-0-0","{downgrade,neutral}",3,4,3
2020-07-01,3291192,2019-12-02,2020-07-13,1,385.86,1,385.86,18,224,"0-0-1","{neutral,upgrade}",2,3,3
2020-07-01,1120224,2019-12-16,2020-07-13,1,385.86,1,385.86,18,210,"0-0-1","{neutral,upgrade}",2,3,3
2020-07-01,3151074,2020-07-13,2020-07-13,1,385.86,1,385.86,18,0,"1",,2,3,3
2020-07-01,3016764,2020-06-01,2020-06-01,0,0.0,1,385.92,60,0,"1-0",{downgrade},3,3,3
2020-07-01,921654,2020-06-01,2020-06-01,0,0.0,1,385.92,60,0,"1-0",{downgrade},3,3,3
2020-07-01,3461634,2020-06-22,2020-06-22,0,0.0,1,388.26,39,0,"1-0",{downgrade},3,3,3
2020-07-01,1090620,2020-06-22,2020-06-22,0,0.0,1,388.26,39,0,"1-0",{downgrade},3,3,3
2020-07-01,3285990,2019-12-16,2020-06-15,0,0.0,1,394.38,46,182,"0-1-0","{upgrade,downgrade}",3,3,3
2020-07-01,2415366,2020-03-23,2020-07-27,1,207.36,2,411.9,4,126,"0-1-1","{upgrade,neutral}",1,4,3
2020-07-01,705450,2020-03-16,2020-07-06,1,512.7,1,512.7,25,112,"0-0-1","{neutral,upgrade}",2,3,3
2020-07-01,769788,2020-02-03,2020-06-08,0,0.0,2,573.66,53,126,"1-1-0","{neutral,downgrade}",3,4,3
2020-07-01,849222,2019-12-02,2020-05-04,0,0.0,1,584.22,88,154,"1-0-0","{downgrade,neutral}",4,4,3
2020-07-01,4015404,2020-01-27,2020-06-15,0,0.0,1,592.5,46,140,"0-1-0","{upgrade,downgrade}",3,3,3
2020-07-01,3286872,2020-01-20,2020-05-11,0,0.0,1,608.64,81,112,"1-0-0","{downgrade,neutral}",3,4,3
2020-07-01,3606660,2020-02-03,2020-05-18,0,0.0,1,608.64,74,105,"1-0-0","{downgrade,neutral}",3,4,3
2020-07-01,939288,2019-12-09,2020-06-01,0,0.0,1,612.6,60,175,"0-1-0","{upgrade,downgrade}",3,3,3
2020-07-01,713544,2020-05-11,2020-05-11,0,0.0,1,613.44,81,0,"1-0-0","{downgrade,neutral}",3,4,3
2020-07-01,3297696,2020-04-27,2020-06-29,0,0.0,1,616.26,32,63,"0-1-0","{upgrade,downgrade}",2,3,3
2020-07-01,2796288,2020-06-29,2020-06-29,0,0.0,1,616.26,32,0,"1-0",{downgrade},2,3,3
2020-07-01,714474,2020-05-25,2020-05-25,0,0.0,1,617.52,67,0,"1-0-0","{downgrade,neutral}",3,3,3
2020-07-01,730284,2019-12-09,2020-07-13,1,269.46,2,660.3599999999999,18,217,"0-1-1","{upgrade,neutral}",2,4,3
2020-07-01,2473068,2019-12-02,2020-05-25,0,0.0,1,755.94,67,175,"1-0-0","{downgrade,neutral}",3,3,3
2020-07-01,948924,2020-03-09,2020-06-22,0,0.0,2,760.86,39,105,"0-2-0","{upgrade,downgrade}",3,4,3
2020-07-01,4257948,2019-12-02,2020-07-06,1,385.86,2,774.12,25,217,"0-1-1","{upgrade,neutral}",2,4,3
2020-07-01,3537840,2019-12-02,2020-06-22,0,0.0,2,777.36,39,203,"0-2-0","{upgrade,downgrade}",2,4,3
2020-07-01,709824,2019-12-16,2020-06-15,0,0.0,2,780.3,46,182,"0-2-0","{upgrade,downgrade}",3,4,3
2020-07-01,3795060,2019-12-02,2020-07-27,1,782.88,1,782.88,4,238,"0-0-1","{neutral,upgrade}",1,2,3
2020-07-01,4441788,2020-02-24,2020-07-13,1,796.62,1,796.62,18,140,"0-0-1","{neutral,upgrade}",2,3,3
2020-07-01,971790,2020-05-25,2020-07-13,1,612.54,2,837.72,18,49,"1-0-1","{downgrade,upgrade}",2,4,3
2020-07-01,820302,2019-12-02,2020-07-06,2,924.9,2,924.9,25,217,"0-0-2","{neutral,upgrade}",2,4,3
2020-07-01,2820768,2019-12-02,2020-05-04,0,0.0,1,948.78,88,154,"1-0-0","{downgrade,neutral}",4,4,3
2020-07-01,3295482,2020-02-17,2020-07-06,1,385.86,3,987.66,25,140,"1-1-1","{neutral,neutral}",2,4,3
2020-07-01,1098684,2019-12-02,2020-06-29,0,0.0,2,1004.52,32,210,"0-2-0","{upgrade,downgrade}",2,4,3
2020-07-01,3743124,2019-12-23,2020-05-18,0,0.0,1,1010.28,74,147,"1-0-0","{downgrade,neutral}",3,4,3
2020-07-01,957258,2020-05-25,2020-05-25,0,0.0,1,1010.28,67,0,"1-0-0","{downgrade,neutral}",3,3,3
2020-07-01,704394,2019-12-16,2020-05-11,0,0.0,1,1010.28,81,147,"1-0-0","{downgrade,neutral}",3,4,3
2020-07-01,4245696,2020-05-18,2020-05-18,0,0.0,1,1010.28,74,0,"1-0-0","{downgrade,neutral}",3,4,3
2020-07-01,4197420,2020-07-13,2020-07-13,1,1016.7,1,1016.7,18,0,"1",,2,3,3
2020-07-01,3557070,2020-07-13,2020-07-13,1,1016.7,1,1016.7,18,0,"1",,2,3,3
2020-07-01,3838560,2020-02-10,2020-07-20,1,1016.7,1,1016.7,11,161,"0-0-1","{neutral,upgrade}",1,3,3
2020-07-01,1156242,2020-03-23,2020-07-20,1,1016.7,1,1016.7,11,119,"0-0-1","{neutral,upgrade}",1,3,3
2020-07-01,793266,2020-03-09,2020-06-01,0,0.0,1,1016.88,60,84,"0-1-0","{upgrade,downgrade}",3,3,3
2020-07-01,1128630,2020-02-03,2020-06-08,0,0.0,1,1016.88,53,126,"0-1-0","{upgrade,downgrade}",3,3,3
2020-07-01,3207684,2020-01-20,2020-06-29,0,0.0,1,1023.0,32,161,"0-1-0","{upgrade,downgrade}",2,3,3
2020-07-01,719166,2020-01-27,2020-06-29,0,0.0,1,1023.0,32,154,"0-1-0","{upgrade,downgrade}",2,3,3
2020-07-01,3123990,2020-06-29,2020-06-29,0,0.0,1,1023.0,32,0,"1-0",{downgrade},2,3,3
2020-07-01,3287838,2019-12-02,2020-07-20,2,655.3199999999999,3,1043.58,11,231,"0-1-2","{upgrade,upgrade}",1,5,3
2020-07-01,924180,2020-03-09,2020-07-20,1,425.94,2,1047.72,11,133,"0-1-1","{upgrade,neutral}",1,4,3
2020-07-01,4491906,2020-02-03,2020-06-15,0,0.0,1,1130.82,46,133,"0-1-0","{upgrade,downgrade}",3,3,3
2020-07-01,845964,2019-12-23,2020-05-25,0,0.0,1,1130.82,67,154,"1-0-0","{downgrade,neutral}",3,3,3
2020-07-01,2400462,2020-05-25,2020-05-25,0,0.0,1,1130.82,67,0,"1-0-0","{downgrade,neutral}",3,3,3
2020-07-01,4245594,2019-12-09,2020-05-04,0,0.0,1,1193.76,88,147,"1-0-0","{downgrade,neutral}",3,4,3
2020-07-01,3560202,2019-12-02,2020-05-18,0,0.0,1,1193.76,74,168,"1-0-0","{downgrade,neutral}",3,3,3
2020-07-01,3070356,2020-05-11,2020-05-11,0,0.0,1,1193.76,81,0,"1-0-0","{downgrade,neutral}",3,4,3
2020-07-01,720672,2019-12-16,2020-05-04,0,0.0,1,1193.76,88,140,"1-0-0","{downgrade,neutral}",4,4,3
2020-07-01,704628,2020-01-13,2020-05-18,0,0.0,1,1193.76,74,126,"1-0-0","{downgrade,neutral}",3,3,3
2020-07-01,984036,2019-12-02,2020-05-18,0,0.0,1,1193.76,74,168,"1-0-0","{downgrade,neutral}",3,3,3
2020-07-01,2988036,2020-07-06,2020-07-06,1,1201.26,1,1201.26,25,0,"1",,2,3,3
2020-07-01,4356906,2019-12-02,2020-07-20,1,1201.26,1,1201.26,11,231,"0-0-1","{neutral,upgrade}",1,3,3
2020-07-01,3877164,2020-07-06,2020-07-06,1,1201.26,1,1201.26,25,0,"1",,2,3,3
2020-07-01,3321474,2020-01-13,2020-07-20,1,1201.26,1,1201.26,11,189,"0-0-1","{neutral,upgrade}",1,3,3
2020-07-01,1075302,2019-12-02,2020-07-13,1,1201.26,1,1201.26,18,224,"0-0-1","{neutral,upgrade}",2,3,3
2020-07-01,951606,2020-07-13,2020-07-13,1,1201.26,1,1201.26,18,0,"1",,2,3,3
2020-07-01,3295452,2020-07-20,2020-07-20,1,1201.26,1,1201.26,11,0,"1",,1,3,3
2020-07-01,2438358,2019-12-16,2020-07-06,1,1201.26,1,1201.26,25,203,"0-0-1","{neutral,upgrade}",2,3,3
2020-07-01,4384494,2020-01-13,2020-07-13,1,1201.26,1,1201.26,18,182,"0-0-1","{neutral,upgrade}",2,3,3
2020-07-01,804186,2019-12-09,2020-07-20,1,1201.26,1,1201.26,11,224,"0-0-1","{neutral,upgrade}",1,3,3
2020-07-01,3198678,2019-12-02,2020-06-01,0,0.0,1,1201.56,60,182,"0-1-0","{upgrade,downgrade}",3,3,3
2020-07-01,723552,2019-12-16,2020-06-01,0,0.0,1,1201.56,60,168,"0-1-0","{upgrade,downgrade}",3,3,3
2020-07-01,707292,2019-12-09,2020-06-01,0,0.0,1,1201.56,60,175,"0-1-0","{upgrade,downgrade}",3,3,3
2020-07-01,1141710,2020-06-22,2020-06-22,0,0.0,1,1208.76,39,0,"1-0",{downgrade},2,2,3
2020-07-01,2781342,2020-03-23,2020-06-29,0,0.0,1,1208.76,32,98,"0-1-0","{upgrade,downgrade}",2,3,3
2020-07-01,705708,2019-12-02,2020-06-29,0,0.0,1,1208.76,32,210,"0-1-0","{upgrade,downgrade}",2,3,3
2020-07-01,3980538,2019-12-09,2020-06-29,0,0.0,1,1208.76,32,203,"0-1-0","{upgrade,downgrade}",2,3,3
2020-07-01,4192266,2020-02-17,2020-06-22,0,0.0,1,1208.76,39,126,"0-1-0","{upgrade,downgrade}",2,3,3
2020-07-01,702630,2019-12-02,2020-06-15,0,0.0,1,1208.76,46,196,"0-1-0","{upgrade,downgrade}",3,3,3
2020-07-01,3941490,2020-03-30,2020-06-15,0,0.0,1,1216.98,46,77,"0-1-0","{upgrade,downgrade}",3,3,3
2020-07-01,2400378,2019-12-23,2020-06-15,0,0.0,1,1216.98,46,175,"0-1-0","{upgrade,downgrade}",3,3,3
2020-07-01,1169322,2019-12-02,2020-06-08,0,0.0,1,1219.68,53,189,"0-1-0","{upgrade,downgrade}",3,3,3
2020-07-01,4138896,2020-06-08,2020-06-08,0,0.0,1,1219.68,53,0,"1-0",{downgrade},3,3,3
2020-07-01,702918,2020-02-10,2020-06-08,0,0.0,1,1219.68,53,119,"0-1-0","{upgrade,downgrade}",3,3,3
2020-07-01,966096,2020-06-08,2020-06-08,0,0.0,1,1219.68,53,0,"1-0",{downgrade},3,3,3
2020-07-01,3293370,2020-07-13,2020-07-13,1,1225.02,1,1225.02,18,0,"1",,2,3,3
2020-07-01,3296106,2020-06-15,2020-06-15,0,0.0,1,1250.82,46,0,"1-0",{downgrade},3,3,3
2020-07-01,3633456,2019-12-02,2020-07-27,1,1252.5,1,1252.5,4,238,"0-0-1","{neutral,upgrade}",1,2,3
2020-07-01,4280382,2019-12-23,2020-06-29,0,0.0,3,1265.76,32,189,"2-1-0","{downgrade,downgrade}",2,4,3
2020-07-01,3298146,2020-01-20,2020-07-13,1,612.54,3,1271.3999999999999,18,175,"1-1-1","{neutral,neutral}",2,4,3
2020-07-01,840936,2019-12-02,2020-06-29,0,0.0,3,1366.8600000000001,32,210,"1-2-0","{upgrade,downgrade}",2,4,3
2020-07-01,4175106,2020-05-18,2020-05-18,0,0.0,1,1366.92,74,0,"1-0-0","{downgrade,neutral}",3,4,3
2020-07-01,769446,2020-02-03,2020-07-13,1,612.54,2,1389.0,18,161,"0-1-1","{upgrade,neutral}",2,4,3
2020-07-01,984462,2019-12-02,2020-05-04,0,0.0,1,1448.22,88,154,"1-0-0","{downgrade,neutral}",3,4,3
2020-07-01,1088862,2020-01-27,2020-06-08,0,0.0,1,1564.26,53,133,"0-1-0","{upgrade,downgrade}",3,3,3
2020-07-01,702036,2020-02-10,2020-05-18,0,0.0,2,1623.72,74,98,"2-0-0","{downgrade,neutral}",3,4,3
2020-07-01,4317798,2019-12-09,2020-06-29,0,0.0,6,1708.44,32,203,"3-3-0","{neutral,downgrade}",2,5,3
2020-07-01,3294174,2020-05-18,2020-05-18,0,0.0,1,1712.76,74,0,"1-0-0","{downgrade,neutral}",3,3,3
2020-07-01,711450,2019-12-02,2020-05-18,0,0.0,1,1763.16,74,168,"1-0-0","{downgrade,neutral}",3,4,3
2020-07-01,712200,2020-01-13,2020-07-13,1,1774.32,1,1774.32,18,182,"0-0-1","{neutral,upgrade}",2,3,4
2020-07-01,712482,2019-12-16,2020-07-27,3,1012.56,5,1775.04,4,224,"0-2-3","{upgrade,upgrade}",1,5,4
2020-07-01,3869910,2020-01-20,2020-07-20,1,385.86,4,1803.8400000000001,11,182,"3-0-1","{downgrade,upgrade}",1,5,4
2020-07-01,976290,2020-05-04,2020-07-13,1,1201.26,2,1809.9,18,70,"1-0-1","{downgrade,upgrade}",1,4,4
2020-07-01,823692,2020-01-27,2020-05-25,0,0.0,1,1822.62,67,119,"1-0-0","{downgrade,neutral}",3,3,4
2020-07-01,4011456,2019-12-02,2020-07-13,1,1834.14,1,1834.14,18,224,"0-0-1","{neutral,upgrade}",2,3,4
2020-07-01,3649536,2020-01-27,2020-06-15,0,0.0,2,1840.14,46,140,"0-2-0","{upgrade,downgrade}",3,4,4
2020-07-01,3285186,2020-06-29,2020-06-29,0,0.0,1,1848.84,32,0,"1-0",{downgrade},2,3,4
2020-07-01,952350,2020-01-20,2020-06-08,0,0.0,1,1849.5,53,140,"0-1-0","{upgrade,downgrade}",3,3,4
2020-07-01,713700,2019-12-23,2020-07-27,1,1860.36,1,1860.36,4,217,"0-0-1","{neutral,upgrade}",1,2,4
2020-07-01,3295914,2020-02-17,2020-07-27,1,1860.36,1,1860.36,4,161,"0-0-1","{neutral,upgrade}",1,2,4
2020-07-01,3294780,2020-01-27,2020-07-13,1,385.86,3,1944.3600000000001,18,168,"2-0-1","{downgrade,upgrade}",2,5,4
2020-07-01,713754,2019-12-02,2020-05-18,0,0.0,1,2020.56,74,168,"1-0-0","{downgrade,neutral}",3,4,4
2020-07-01,3124416,2019-12-23,2020-07-20,1,1016.7,2,2039.7,11,210,"0-1-1","{upgrade,neutral}",1,4,4
2020-07-01,702822,2019-12-09,2020-06-08,0,0.0,1,2050.44,53,182,"0-1-0","{upgrade,downgrade}",3,3,4
2020-07-01,2497284,2020-01-13,2020-07-20,1,2062.56,1,2062.56,11,189,"0-0-1","{neutral,upgrade}",1,3,4
2020-07-01,1170390,2020-02-03,2020-07-20,1,2127.54,1,2127.54,11,168,"0-0-1","{neutral,upgrade}",1,3,4
2020-07-01,1128612,2020-05-04,2020-05-04,0,0.0,1,2202.66,88,0,"1-0-0","{downgrade,neutral}",4,4,4
2020-07-01,3736482,2020-02-17,2020-05-18,0,0.0,1,2202.66,74,91,"1-0-0","{downgrade,neutral}",3,3,4
2020-07-01,718500,2020-03-16,2020-07-20,1,2216.58,1,2216.58,11,126,"0-0-1","{neutral,upgrade}",1,3,4
2020-07-01,812190,2020-01-13,2020-06-15,0,0.0,1,2265.6,46,154,"0-1-0","{upgrade,downgrade}",3,3,4
2020-07-01,4458474,2020-06-15,2020-06-29,0,0.0,2,2267.2799999999997,32,14,"2-0",{downgrade},2,4,4
2020-07-01,2402904,2020-05-04,2020-05-04,0,0.0,1,2372.64,88,0,"1-0-0","{downgrade,neutral}",4,4,4
2020-07-01,3782268,2020-03-30,2020-05-25,0,0.0,1,2387.46,67,56,"1-0-0","{downgrade,neutral}",3,3,4
2020-07-01,3644970,2019-12-23,2020-06-29,0,0.0,2,2402.52,32,189,"1-1-0","{neutral,downgrade}",2,4,4
2020-07-01,704724,2020-02-24,2020-06-22,0,0.0,2,2402.52,39,119,"1-1-0","{neutral,downgrade}",3,4,4
2020-07-01,1038324,2020-01-13,2020-07-06,1,2402.52,1,2402.52,25,175,"0-0-1","{neutral,upgrade}",2,3,4
2020-07-01,3035880,2019-12-16,2020-07-13,1,2402.64,1,2402.64,18,210,"0-0-1","{neutral,upgrade}",2,3,4
2020-07-01,3292278,2020-03-09,2020-07-13,1,1201.26,2,2402.8199999999997,18,126,"0-1-1","{upgrade,neutral}",2,4,4
2020-07-01,712098,2019-12-16,2020-06-01,0,0.0,1,2403.12,60,168,"0-1-0","{upgrade,downgrade}",3,3,4
2020-07-01,3296412,2019-12-09,2020-07-20,1,1201.26,2,2410.02,11,224,"0-1-1","{upgrade,neutral}",1,4,4
2020-07-01,811602,2019-12-09,2020-07-27,1,1218.48,2,2412.24,4,231,"1-0-1","{downgrade,upgrade}",1,4,4
2020-07-01,1144464,2020-03-02,2020-06-15,0,0.0,2,2421.6,46,105,"1-1-0","{neutral,downgrade}",3,4,4
2020-07-01,3287454,2019-12-02,2020-06-08,0,0.0,1,2422.8,53,189,"0-1-0","{upgrade,downgrade}",3,3,4
2020-07-01,724080,2019-12-16,2020-07-27,1,1218.48,2,2427.24,4,224,"0-1-1","{upgrade,neutral}",1,4,4
2020-07-01,4191444,2019-12-16,2020-06-22,0,0.0,2,2428.44,39,189,"0-2-0","{upgrade,downgrade}",2,4,4
2020-07-01,2493168,2019-12-09,2020-07-27,1,2437.02,1,2437.02,4,231,"0-0-1","{neutral,upgrade}",1,2,4
2020-07-01,2422620,2019-12-09,2020-07-27,1,1218.48,3,2447.58,4,231,"1-1-1","{neutral,neutral}",1,5,4
2020-07-01,1038996,2019-12-16,2020-06-29,0,0.0,3,2548.32,32,196,"2-1-0","{downgrade,downgrade}",2,4,4
2020-07-01,3290940,2019-12-23,2020-07-13,1,385.86,5,2600.4,18,203,"0-4-1","{upgrade,downgrade}",2,5,4
